KIC,gmag,gmag_err,kmag,kmag_err,parallax,parallax_err,feh,feh_err,RUWE,num_gaia_companions,Kmag_final_prov,evstate,iso_mass,iso_mass_err1,iso_mass_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_lum,iso_lum_err1,iso_lum_err2,iso_age,unReAgeFlag,iso_age_err1,iso_age_err2,iso_dis,iso_dis_err1,iso_dis_err2,iso_avs,iso_gof,TAMS,DAI_cdpp3,DAI_cdpp6,DAI_cdpp12,DAI_std_vra,DAI_std_vdec,DAI_mean_vra,DAI_mean_vdec,DAI_sigma_vra,DAI_sigma_vdec,DAI_ra_gaia,DAI_dec_gaia,DAI_parallax,DAI_parallax_error,DAI_pmra,DAI_pmra_error,DAI_pmdec,DAI_pmdec_error,dutycycle,dutycycle_post,dataspan,dataspan_post,B2018_teff,B2018_teffe,B2018_dis,B2018_disep,B2018_disem,B2018_rad,B2018_radep,B2018_radem,B2018_avs,B2018_evState,B2018_binaryFlag,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,iso_koi_prad,iso_semi_major_axis,iso_koi_teq,q,vec2D
8689373,16.2586,0.0204,13.534,0.048,1.1942,0.028,nan,nan,1.0403,0,nan,nan,0.804,0.046,-0.041,5020.3,87.9,-80.3,4.523,0.038,-0.034,0.038,0.131,-0.125,0.809,0.025,-0.024,0.175,-0.768,-0.8290000000000001,-0.424,-1.449,-1.492,10.26,*,5.96,-6.11,830.3,27.4,-26.4,0.124,1.0,22.63,226.733,168.71,130.32299999999998,25.661436896806894,38.067462404987104,-5.15467077047055,-17.5197431867923,1.14282876080634,0.473492695156583,291.84193369981006,44.85812396693,1.1642,0.028,-8.468,0.048,0.124,0.054000000000000006,0.8736,0.7474,1458.931,1458.931,5081,102,838.868,19.966,19.11,0.815,0.043,0.041,0.205,0,,CONFIRMED,CANDIDATE,1.0,18.11993039,3.701e-05,-3.701e-05,182.61535,0.00164,-0.00164,0.206,0.192,-0.206,4.2309,0.0581,-0.0581,1506.9,25.8,-25.8,2.95,0.42,-0.22,563.0,nan,nan,23.77,11.17,-5.65,60.7,3.07305494935796,0.125542492917297,562.103597388828,1.5970760846628245,33.614656808679115
8689373,16.2586,0.0204,13.534,0.048,1.1942,0.028,nan,nan,1.0403,0,nan,nan,0.804,0.046,-0.041,5020.3,87.9,-80.3,4.523,0.038,-0.034,0.038,0.131,-0.125,0.809,0.025,-0.024,0.175,-0.768,-0.8290000000000001,-0.424,-1.449,-1.492,10.26,*,5.96,-6.11,830.3,27.4,-26.4,0.124,1.0,22.63,226.733,168.71,130.32299999999998,25.661436896806894,38.067462404987104,-5.15467077047055,-17.5197431867923,1.14282876080634,0.473492695156583,291.84193369981006,44.85812396693,1.1642,0.028,-8.468,0.048,0.124,0.054000000000000006,0.8736,0.7474,1458.931,1458.931,5081,102,838.868,19.966,19.11,0.815,0.043,0.041,0.205,0,,CONFIRMED,CANDIDATE,1.0,3.78402867,1.076e-05,-1.076e-05,133.28133,0.00236,-0.00236,0.691,0.21600000000000005,-0.466,1.9012,0.0678,-0.0678,426.1,18.4,-18.4,1.7,0.25,-0.12,949.0,nan,nan,191.78,90.15,-45.54,25.6,1.77668021106599,0.044189865234210986,947.437129149474,1.5970760846628245,33.614656808679115
8689793,14.4737,0.02,12.623,0.028,1.063,0.0173,nan,nan,1.0197,0,nan,nan,1.127,0.07200000000000001,-0.079,6107.2,115.6,-118.1,4.291,0.042,-0.042,-0.018000000000000002,0.165,-0.146,1.249,0.036000000000000004,-0.033,-0.247,-1.145,-1.212,0.295,-0.8340000000000001,-0.835,3.39,nan,2.1,-1.61,937.4,24.0,-23.1,0.313,1.0,6.23,88.447,64.006,46.76300000000001,26.0712456798032,38.088125420360605,-5.79735054846266,-19.106741764343198,0.13971265386131798,1.04962082599193,292.02043492938,44.87624274123,1.033,0.0173,-2.057,0.029,4.548,0.031,0.8734,0.8021,1458.931,1458.911,5672,113,941.501,15.421,14.972,1.315,0.061,0.058,0.214,0,,CONFIRMED,CANDIDATE,1.0,3.554856338,6.658e-06,-6.658e-06,131.80398,0.00159,-0.00159,0.331,0.093,-0.331,2.1004,0.0428,-0.0428,232.9,6.7,-6.7,1.29,0.37,-0.1,1157.0,nan,nan,425.04,359.93,-100.9,40.8,1.9314232586663704,0.04743771085245599,1382.19496884762,1.3002190239244151,22.257702975020628
8692861,14.1694,0.02,12.234000000000002,0.026,1.3699,0.0142,-0.219,0.15,1.0459,0,nan,nan,0.955,0.07,-0.066,5889.5,118.2,-113.7,4.269,0.041,-0.042,-0.196,0.134,-0.16399999999999998,1.182,0.029,-0.028,-0.243,-1.165,-1.208,0.183,-0.948,-0.986,8.17,nan,2.97,-2.7,727.6,15.4,-15.1,0.217,1.0,10.31,72.348,54.133,40.455,25.380889798586196,36.9857358490049,-3.67456923197622,-13.9675590750327,1.20792433365013,0.263934588257563,293.26090130666,44.86886564418001,1.3399,0.0142,-9.704,0.027000000000000003,-6.707000000000002,0.028,0.8733,0.8240000000000001,1458.931,1458.931,5630,113,730.2239999999998,7.568,7.434,1.226,0.054000000000000006,0.051,0.262,0,,CONFIRMED,CANDIDATE,1.0,13.7223682,1.822e-05,-1.822e-05,137.84083,0.00112,-0.00112,0.009000000000000001,0.359,-0.009000000000000001,5.1231,0.0357,-0.0357,571.1,6.5,-6.5,2.23,0.28,-0.27,746.0,nan,nan,73.16,26.92,-20.94,97.9,2.79529382565341,0.110464199919726,849.736349318583,1.3149783790394596,40.81627501480996
8692861,14.1694,0.02,12.234000000000002,0.026,1.3699,0.0142,-0.219,0.15,1.0459,0,nan,nan,0.955,0.07,-0.066,5889.5,118.2,-113.7,4.269,0.041,-0.042,-0.196,0.134,-0.16399999999999998,1.182,0.029,-0.028,-0.243,-1.165,-1.208,0.183,-0.948,-0.986,8.17,nan,2.97,-2.7,727.6,15.4,-15.1,0.217,1.0,10.31,72.348,54.133,40.455,25.380889798586196,36.9857358490049,-3.67456923197622,-13.9675590750327,1.20792433365013,0.263934588257563,293.26090130666,44.86886564418001,1.3399,0.0142,-9.704,0.027000000000000003,-6.707000000000002,0.028,0.8733,0.8240000000000001,1458.931,1458.931,5630,113,730.2239999999998,7.568,7.434,1.226,0.054000000000000006,0.051,0.262,0,,CONFIRMED,CANDIDATE,0.693,242.467406,0.0026,-0.0026,150.85827,0.00742,-0.00742,0.173,0.263,-0.173,12.808,0.265,-0.265,340.3,15.2,-15.2,1.73,0.21,-0.22,286.0,nan,nan,1.59,0.59,-0.45,23.2,2.16367423006852,0.749384000771058,326.24417322880004,1.3149783790394596,40.81627501480996
8693536,14.6366,0.02,13.013,0.028,0.5017,0.0184,nan,nan,1.0213,0,nan,nan,1.516,0.08199999999999999,-0.086,6636.8,140.8,-131.5,3.957,0.042,-0.042,0.008,0.16399999999999998,-0.165,2.126,0.093,-0.08900000000000001,-0.813,-1.654,-1.7180000000000002,0.901,-0.068,-0.118,1.68,nan,0.36,-0.3,1978.0,84.1,-78.7,0.465,1.0,2.34,115.191,101.774,101.343,25.3713883778932,38.50647135470121,-17.059330571137302,-46.669493794196995,1.81006219692378,1.24526894639878,293.53030729568,44.83272758892,0.4717,0.0184,-6.267,0.033,-9.415,0.031,0.8733,0.8408,1458.931,1458.931,6492,227,1999.744,75.572,70.45100000000002,2.174,0.183,0.165,0.361,0,,CANDIDATE,CANDIDATE,0.99,16.2347636,0.0002556,-0.0002556,139.9705,0.0139,-0.0139,0.046,0.404,-0.046,4.2,0.374,-0.374,115.5,12.6,-12.6,1.28,0.41,-0.16,852.0,nan,nan,124.25,111.35,-40.68,10.7,2.29670159025415,0.144144506363047,1124.2143400629,1.6106413840919942,106.85608192459324
8700537,15.1379,0.0201,12.828,0.038,1.4628,0.0204,nan,nan,0.8756,0,nan,nan,0.909,0.044,-0.058,5561.5,101.5,-98.1,4.508,0.027000000000000003,-0.04,-0.075,0.13,-0.14800000000000002,0.878,0.023,-0.022,0.124,-0.952,-0.8640000000000001,-0.175,-1.273,-1.301,3.7,nan,4.45,-2.55,684.9,17.7,-17.1,0.341,1.0,13.5,104.545,79.365,60.868,25.1920010902169,36.4335805777005,-3.1801656589014304,-13.0633344173747,0.962140148008929,0.689743165317266,295.93915130187,44.83738666584001,1.4328,0.0204,-8.287,0.035,3.647,0.048,0.8736,0.8054,1458.931,1458.931,6107,214,684.051,9.576,9.341,0.841,0.065,0.059,0.267,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,43.796785,0.001148,-0.001148,158.9316,0.0216,-0.0216,1.187,6.688,-0.058,18.84,1.3,-1.3,256.3,14.3,-14.3,20.79,5.47,-2.96,542.0,nan,nan,20.4,16.23,-7.11,21.2,19.372355676016397,0.23555039164382,473.5928008622509,1.5574471425808083,29.33823915045656
8719324,12.196,0.0201,10.94,0.018000000000000002,1.1611,0.0292,0.078,0.15,0.9926,0,nan,nan,1.7719999999999998,0.084,-0.084,7283.9,173.5,-163.8,3.965,0.029,-0.03,0.071,0.168,-0.145,2.282,0.069,-0.06,-0.8340000000000001,-1.851,-1.897,1.126,0.16399999999999998,0.168,0.96,nan,0.18,-0.16,856.9,25.5,-24.8,0.5,0.9998,1.57,64.295,77.126,84.25,19.249877630589896,29.051809644956197,-2.29913543948157,-17.006245451239998,1.57011495340725,0.6745312414414171,301.11431660315,44.8257928583,1.1311,0.0292,6.6629999999999985,0.049,0.618,0.052000000000000005,0.8713,0.0555,1458.931,1458.5020000000004,7031,246,863.01,22.077,21.06,2.379,0.187,0.17,0.517,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.23335969,nan,nan,139.7882155,nan,nan,nan,nan,nan,7.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111626621555616,1452.59890438129,1.2803452290434951,27.317352321660184
8719324,12.196,0.0201,10.94,0.018000000000000002,1.1611,0.0292,0.078,0.15,0.9926,0,nan,nan,1.7719999999999998,0.084,-0.084,7283.9,173.5,-163.8,3.965,0.029,-0.03,0.071,0.168,-0.145,2.282,0.069,-0.06,-0.8340000000000001,-1.851,-1.897,1.126,0.16399999999999998,0.168,0.96,nan,0.18,-0.16,856.9,25.5,-24.8,0.5,0.9998,1.57,64.295,77.126,84.25,19.249877630589896,29.051809644956197,-2.29913543948157,-17.006245451239998,1.57011495340725,0.6745312414414171,301.11431660315,44.8257928583,1.1311,0.0292,6.6629999999999985,0.049,0.618,0.052000000000000005,0.8713,0.0555,1458.931,1458.5020000000004,7031,246,863.01,22.077,21.06,2.379,0.187,0.17,0.517,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.23273611,nan,nan,139.58442580000002,nan,nan,nan,nan,nan,1.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11162208678973,1452.62841076862,1.2803452290434951,27.317352321660184
8736245,14.3339,0.02,12.239,0.022,1.1197,0.0162,-0.196,0.15,1.0183,0,nan,nan,0.889,0.058,-0.053,5483.2,107.7,-102.3,4.037,0.039,-0.037000000000000005,-0.16899999999999998,0.153,-0.153,1.491,0.038,-0.037000000000000005,-0.5770000000000001,-1.515,-1.58,0.26,-0.8759999999999999,-0.925,13.69,nan,2.07,-1.96,890.4,19.7,-20.2,0.031,1.0,13.63,192.955,213.55,253.93400000000003,26.4747648311195,40.5629810300754,-5.491481067308941,-17.1668910628348,0.903053572607506,0.839749368789054,283.43401874901,44.98966768872,1.0897,0.0162,-6.757999999999999,0.03,-11.776,0.037000000000000005,0.8584,0.648,1458.931,1459.2579999999996,5809,203,893.673,12.986,12.653,1.467,0.11,0.1,0.096,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.534740757,4.270000000000001e-07,-4.270000000000001e-07,133.47783700000002,0.00014,-0.00014,0.51,0.01,-0.014,4.85013,0.00772,-0.00772,364349.0,627.0,-627.0,52.52,11.84,-5.04,1230.0,nan,nan,541.27,362.91,-144.87,675.7,100.15777746858801,0.034983022903643995,1578.89063739047,1.1056003661941365,57.47672821698975
8746295,15.2508,0.0201,13.042,0.027000000000000003,0.8888,0.0246,nan,nan,1.1105,0,nan,nan,0.941,0.07,-0.065,5555.9,109.3,-105.9,4.186,0.047,-0.046,0.026,0.16399999999999998,-0.163,1.288,0.046,-0.045,-0.365,-1.196,-1.263,0.157,-0.888,-0.93,12.17,nan,2.95,-3.0,1117.9,37.6,-37.1,0.18600000000000005,1.0,12.7,129.54,95.49,70.975,26.256923992009,41.36581637720671,-8.11412231344517,-24.0267485688722,1.17708724171288,1.27402583629834,288.88117153257,44.95916695997,0.8588,0.0246,-7.069,0.04,-13.9,0.037000000000000005,0.8734,0.8298,1458.931,1458.931,5733,201,1127.736,31.845,30.224,1.278,0.102,0.093,0.123,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.85567248,3.007e-05,-3.007e-05,136.01953,0.00344,-0.00344,0.479,0.011,-0.444,2.268,0.135,-0.135,197.7,13.6,-13.6,1.27,0.39,-0.1,897.0,nan,nan,153.07,140.03,-37.99,17.2,1.84477898897791,0.06920927464399901,1057.15339990792,1.564529221887959,83.16467646694745
8746310,15.1881,0.0201,13.23,0.03,0.9366,0.0239,nan,nan,0.9553,0,nan,nan,1.003,0.07400000000000001,-0.076,5815.8,110.7,-107.6,4.356,0.046,-0.049,0.001,0.155,-0.156,1.094,0.037000000000000005,-0.035,-0.123,-0.976,-1.01,0.094,-0.956,-1.002,5.69,nan,3.53,-2.98,1062.1,34.4,-33.3,0.18600000000000005,1.0,9.8,214.686,202.83,218.544,26.172033041852607,40.6572900319037,-7.67369414562553,-23.4754168535984,1.30053539297021,1.1585862228478798,288.88592630633997,44.95992580053,0.9066,0.0239,-7.977,0.039,-13.498,0.036000000000000004,0.872,0.773,1458.931,1458.931,6111,214,1069.829,27.778,26.477,1.08,0.086,0.078,0.122,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.855624762000001,4.47e-07,-4.47e-07,136.02242959999998,5.3e-05,-5.3e-05,0.877,0.096,-0.013,3.02199,0.0025,-0.0025,70873.0,53.2,-53.2,33.93,9.69,-3.46,987.0,nan,nan,224.32,192.96,-64.16,1397.7,39.825163197159,0.07069673962110201,1009.0814885367697,1.5836084571589435,79.34879446484513
8750503,16.4016,0.0205,13.35,0.027000000000000003,1.3807,0.034,nan,nan,1.0634,0,nan,nan,0.767,0.036000000000000004,-0.028,4757.5,78.7,-74.2,4.542,0.031,-0.023,0.134,0.118,-0.114,0.773,0.02,-0.02,0.215,-0.8220000000000001,-0.918,-0.5579999999999999,-1.615,-1.654,13.13,*,4.62,-6.6,710.7,20.4,-19.8,0.003,1.0,28.52,267.249,201.988,161.892,25.190265610840893,38.0329850959543,-3.8949618253578495,-14.488841379655002,1.5423295857607902,0.4316167439378271,290.64553500862,44.9042052221,1.3507,0.034,9.96,0.064,0.5489999999999999,0.064,0.8734,0.8085,1458.931,1458.931,4997,175,725.7310000000001,18.171,17.349,0.777,0.061,0.055,0.149,0,,FALSE POSITIVE,FALSE POSITIVE,0.07400000000000001,11.9283194,0.00032030000000000003,-0.00032030000000000003,142.127,0.023,-0.023,0.052000000000000005,0.4,-0.052000000000000005,6.69,0.684,-0.684,182.5,19.7,-19.7,0.98,0.1,-0.1,632.0,nan,nan,37.8,13.21,-11.03,10.6,1.0126355750145,0.093523124939214,603.277109432816,1.5860019133163497,34.24499494454858
8753657,13.0648,0.02,10.97,0.017,2.7484,0.0252,0.28,0.15,0.9948,0,nan,nan,0.978,0.058,-0.058,5471.9,102.1,-96.5,4.356,0.038,-0.037000000000000005,0.276,0.129,-0.132,1.082,0.023,-0.023,-0.118,-1.077,-1.124,-0.022,-1.212,-1.239,8.88,nan,3.77,-3.51,362.8,6.7,-6.6,0.0,1.0,12.83,42.12,31.891,24.112,23.8346843934568,34.099356481986,1.1676384569616398,-5.00854011646088,1.1898527677838702,0.428413024815106,291.84817636138,44.96828071698,2.7184,0.0252,16.932000000000002,0.045,5.505,0.045,0.873,0.6816,1458.931,1458.931,5656,113,363.95,3.332,3.281,1.077,0.046,0.044,0.16399999999999998,0,,CONFIRMED,CANDIDATE,1.0,2.426304127,2.398e-06,-2.398e-06,170.455517,0.0008210000000000001,-0.0008210000000000001,0.6940000000000001,0.177,-0.455,2.6624,0.028,-0.028,185.4,2.2,-2.2,1.41,0.21,-0.08,1302.0,nan,nan,679.12,293.1,-123.5,97.0,1.56636984255499,0.035076061665777,1340.46098391317,1.2327785309714132,30.70622461577931
8753657,13.0648,0.02,10.97,0.017,2.7484,0.0252,0.28,0.15,0.9948,0,nan,nan,0.978,0.058,-0.058,5471.9,102.1,-96.5,4.356,0.038,-0.037000000000000005,0.276,0.129,-0.132,1.082,0.023,-0.023,-0.118,-1.077,-1.124,-0.022,-1.212,-1.239,8.88,nan,3.77,-3.51,362.8,6.7,-6.6,0.0,1.0,12.83,42.12,31.891,24.112,23.8346843934568,34.099356481986,1.1676384569616398,-5.00854011646088,1.1898527677838702,0.428413024815106,291.84817636138,44.96828071698,2.7184,0.0252,16.932000000000002,0.045,5.505,0.045,0.873,0.6816,1458.931,1458.931,5656,113,363.95,3.332,3.281,1.077,0.046,0.044,0.16399999999999998,0,,CONFIRMED,CANDIDATE,0.996,4.62334491,1.691e-05,-1.691e-05,132.37083,0.00293,-0.00293,0.388,0.076,-0.388,3.0189,0.0819,-0.0819,62.0,2.7,-2.7,0.77,0.12,-0.05,1050.0,nan,nan,287.25,123.97,-52.24,25.2,0.854233342406046,0.053911927936091,1081.22768852693,1.2327785309714132,30.70622461577931
8753896,16.441,0.0205,13.896,0.062,1.2267,0.0323,-0.1,0.15,0.9993,0,nan,nan,0.755,0.028,-0.032,5143.8,87.9,-84.0,4.617,0.019,-0.026,-0.337,0.105,-0.113,0.706,0.021,-0.02,0.327,-0.812,-0.7709999999999999,-0.5,-1.49,-1.5219999999999998,2.61,*,4.72,-1.94,857.8,29.6,-28.3,0.279,1.0,21.76,308.08,239.877,192.761,25.081803820239703,37.20981496691221,-4.8744050248183,-16.6848591373656,0.5016874050124099,1.12367690123753,291.96000820084,44.90005867239,1.1967,0.0323,1.946,0.055,6.343,0.059,0.8721,0.7666,1238.002,1238.002,5072,101,817.043,21.919,20.858,0.672,0.039,0.036000000000000004,0.145,0,,CONFIRMED,CANDIDATE,1.0,3.24417541,1.562e-05,-1.562e-05,132.94014,0.0043,-0.0043,0.7609999999999999,0.04,-0.5429999999999999,1.992,0.105,-0.105,371.9,23.4,-23.4,1.84,0.08,-0.16,1047.0,nan,nan,283.66,44.72,-61.51,18.0,1.49225942954798,0.039052866607012,964.645568343918,1.1414149400832063,25.637034191299357
8753896,16.441,0.0205,13.896,0.062,1.2267,0.0323,-0.1,0.15,0.9993,0,nan,nan,0.755,0.028,-0.032,5143.8,87.9,-84.0,4.617,0.019,-0.026,-0.337,0.105,-0.113,0.706,0.021,-0.02,0.327,-0.812,-0.7709999999999999,-0.5,-1.49,-1.5219999999999998,2.61,*,4.72,-1.94,857.8,29.6,-28.3,0.279,1.0,21.76,308.08,239.877,192.761,25.081803820239703,37.20981496691221,-4.8744050248183,-16.6848591373656,0.5016874050124099,1.12367690123753,291.96000820084,44.90005867239,1.1967,0.0323,1.946,0.055,6.343,0.059,0.8721,0.7666,1238.002,1238.002,5072,101,817.043,21.919,20.858,0.672,0.039,0.036000000000000004,0.145,0,,CONFIRMED,CANDIDATE,0.94,14.5123622,0.000284,-0.000284,143.8154,0.0167,-0.0167,0.927,0.027000000000000003,-0.627,4.163,0.315,-0.315,355.8,35.0,-35.0,2.08,0.08,-0.18,636.0,nan,nan,38.6,6.09,-8.37,11.8,1.68277701798341,0.106025119814202,585.45004876242,1.1414149400832063,25.637034191299357
8757213,16.0764,0.0203,14.396,0.1,0.5596,0.0345,nan,nan,0.9194,0,nan,nan,1.128,0.07200000000000001,-0.08,6453.8,148.7,-153.1,4.4030000000000005,0.043,-0.042,-0.26,0.166,-0.204,1.098,0.079,-0.084,-0.08199999999999999,-0.7959999999999999,-0.909,0.28,-0.428,-0.442,0.66,nan,0.96,-0.43,1896.3,145.6,-154.7,0.494,1.0,5.24,216.555,161.634,123.272,31.2747912521001,44.8599643696342,-18.728528510363105,-46.355346628892406,1.18798420159938,0.518129888372142,293.27087443117995,44.9190673137,0.5296,0.0345,-6.2429999999999986,0.059,-2.582,0.083,0.8740000000000001,0.8703,1420.672,1420.672,6283,220,1805.019,118.771,105.246,1.051,0.118,0.104,0.298,0,,FALSE POSITIVE,FALSE POSITIVE,0.078,328.0485,0.04563,-0.04563,301.5126,0.0924,-0.0924,0.329,0.132,-0.329,13.75,2.7,-2.7,398.0,114.0,-114.0,2.22,0.78,-0.26,292.0,nan,nan,1.72,1.82,-0.59,6.9,2.2137520644706097,0.969012663803618,303.011948550852,1.8111051439276848,57.22448451551179
8758136,15.9778,0.0203,13.809,0.047,0.6489,0.0332,nan,nan,1.0447,0,nan,nan,1.01,0.083,-0.081,5787.7,127.6,-122.2,4.266,0.053,-0.054000000000000006,0.028,0.135,-0.175,1.215,0.069,-0.066,-0.262,-0.995,-1.072,0.17600000000000002,-0.599,-0.669,7.4,nan,3.23,-2.74,1524.3,89.5,-86.1,0.369,1.0,9.71,186.467,137.066,101.418,28.7478268768498,42.1937251672012,-13.4608922366222,-36.9587485132552,1.04329269343385,0.009056496391772,293.61331967452,44.97535899925001,0.6189,0.0332,-5.672999999999999,0.059,-4.875,0.054000000000000006,0.8737,0.5643,1420.672,1420.4679999999996,6074,213,1552.44,83.57700000000001,75.653,1.21,0.115,0.103,0.294,0,,CANDIDATE,CANDIDATE,0.256,0.998212785,7.724e-06,-7.724e-06,131.81898,0.00747,-0.00747,0.436,0.097,-0.436,2.489,0.214,-0.214,118.8,8.2,-8.2,1.1,0.36,-0.12,1888.0,nan,nan,2998.77,3033.87,-972.29,18.8,1.3484702673993798,0.01961207710203,2009.2786177216296,1.2045548080269968,54.63802604323247
8760040,14.9865,0.0201,13.173,0.034,0.9391,0.0185,0.02,0.15,1.0659999999999998,0,nan,nan,1.088,0.054000000000000006,-0.066,6048.2,108.3,-107.1,4.386,0.031,-0.04,-0.01,0.127,-0.14,1.104,0.032,-0.031,-0.097,-1.105,-1.067,0.16899999999999998,-0.909,-0.945,2.34,nan,2.25,-1.49,1063.6,30.7,-29.3,0.248,1.0,7.14,115.625,89.42299999999999,75.682,26.055356527899495,38.0788620907288,-7.6094356261768485,-23.7032930703888,0.9025532714009692,1.52777473374401,294.33639360782,44.91822961593,0.9091,0.0185,-5.9689999999999985,0.036000000000000004,-15.702,0.033,0.8731,0.7971,1458.931,1458.931,5947,119,1066.101,21.22,20.463,1.124,0.055,0.052000000000000005,0.28800000000000003,0,,CONFIRMED,CANDIDATE,0.999,18.2206024,0.00013240000000000002,-0.00013240000000000002,141.37607,0.00617,-0.00617,0.125,0.326,-0.125,5.109,0.15,-0.15,201.8,11.2,-11.2,1.78,0.3,-0.23,786.0,nan,nan,90.43,38.4,-26.01,19.7,1.5595634770229398,0.13937530625587502,750.802259651618,1.6415779812865974,84.78733285224675
8760040,14.9865,0.0201,13.173,0.034,0.9391,0.0185,0.02,0.15,1.0659999999999998,0,nan,nan,1.088,0.054000000000000006,-0.066,6048.2,108.3,-107.1,4.386,0.031,-0.04,-0.01,0.127,-0.14,1.104,0.032,-0.031,-0.097,-1.105,-1.067,0.16899999999999998,-0.909,-0.945,2.34,nan,2.25,-1.49,1063.6,30.7,-29.3,0.248,1.0,7.14,115.625,89.42299999999999,75.682,26.055356527899495,38.0788620907288,-7.6094356261768485,-23.7032930703888,0.9025532714009692,1.52777473374401,294.33639360782,44.91822961593,0.9091,0.0185,-5.9689999999999985,0.036000000000000004,-15.702,0.033,0.8731,0.7971,1458.931,1458.931,5947,119,1066.101,21.22,20.463,1.124,0.055,0.052000000000000005,0.28800000000000003,0,,CANDIDATE,CANDIDATE,0.913,7.35101287,5.570000000000001e-05,-5.570000000000001e-05,133.63951,0.00643,-0.00643,0.608,0.361,-0.383,2.757,0.18600000000000005,-0.18600000000000005,115.9,10.0,-10.0,1.42,0.23,-0.19,1064.0,nan,nan,303.08,128.71,-87.17,12.8,1.23755955936721,0.07609839011455799,1016.0866696360699,1.6415779812865974,84.78733285224675
8766650,14.1997,0.02,11.378,0.012,3.5401,0.0159,-0.028,0.15,1.0293,0,nan,nan,0.762,0.039,-0.036000000000000004,4839.9,78.3,-70.2,4.563,0.027000000000000003,-0.025,0.0,0.112,-0.102,0.754,0.012,-0.012,0.247,-0.882,-0.939,-0.55,-1.774,-1.813,9.49,*,6.44,-6.02,281.9,4.2,-4.2,0.0,1.0,26.78,74.14699999999998,65.34100000000001,66.227,25.7549518654995,36.6686006412494,1.27023265423237,-3.83135875666441,0.7099893149149041,0.5583660345730059,296.54763949740004,44.94183065629001,3.5101,0.0159,14.48,0.028,-17.997,0.033,0.8735,0.8413,1458.931,1458.931,5045,101,282.495,1.261,1.253,0.742,0.031,0.029,0.121,0,,CONFIRMED,CANDIDATE,0.984,12.43929428,5.267e-05,-5.267e-05,136.37952,0.00362,-0.00362,0.6629999999999999,0.034,-0.487,3.176,0.105,-0.105,254.3,12.1,-12.1,1.3,0.06,-0.09,627.0,nan,nan,36.57,6.77,-7.29,24.9,1.26375490425048,0.095965810136006,598.372467357477,1.2617777591306454,30.928255466834184
8801316,11.9383,0.02,10.679,0.016,1.5628,0.0197,-0.006,0.15,1.0375,0,nan,nan,1.47,0.073,-0.069,6642.5,141.9,-134.2,4.01,0.031,-0.032,0.002,0.159,-0.159,1.978,0.047,-0.045,-0.727,-1.737,-1.78,0.8390000000000001,-0.289,-0.32,1.76,nan,0.34,-0.34,638.7,12.7,-12.9,0.124,1.0,2.55,37.742,31.705,27.215,20.3387136757045,33.6631503494354,-0.322611608311241,-10.9792902312246,0.6323222754142951,0.9078009636468072,283.45320681164,45.084072896920006,1.5328,0.0197,4.0539999999999985,0.036000000000000004,-13.431,0.045,0.8735,0.7278,1458.931,1458.931,6422,128,640.206,8.089,7.911,2.02,0.08800000000000001,0.083,0.061,0,,CONFIRMED,CANDIDATE,1.0,3.93766786,3.442e-05,-3.442e-05,135.27723999999998,0.0081,-0.0081,0.226,0.21600000000000005,-0.226,4.655,0.195,-0.195,24.3,1.7,-1.7,1.36,0.16,-0.37,1947.0,nan,nan,3388.82,1199.11,-1737.79,16.8,0.9812449225945028,0.055488060825497,1749.2534566237805,1.2569973185464225,42.55170038028974
