KIC,gmag,gmag_err,kmag,kmag_err,parallax,parallax_err,feh,feh_err,RUWE,num_gaia_companions,Kmag_final_prov,evstate,iso_mass,iso_mass_err1,iso_mass_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_lum,iso_lum_err1,iso_lum_err2,iso_age,unReAgeFlag,iso_age_err1,iso_age_err2,iso_dis,iso_dis_err1,iso_dis_err2,iso_avs,iso_gof,TAMS,DAI_cdpp3,DAI_cdpp6,DAI_cdpp12,DAI_std_vra,DAI_std_vdec,DAI_mean_vra,DAI_mean_vdec,DAI_sigma_vra,DAI_sigma_vdec,DAI_ra_gaia,DAI_dec_gaia,DAI_parallax,DAI_parallax_error,DAI_pmra,DAI_pmra_error,DAI_pmdec,DAI_pmdec_error,dutycycle,dutycycle_post,dataspan,dataspan_post,B2018_teff,B2018_teffe,B2018_dis,B2018_disep,B2018_disem,B2018_rad,B2018_radep,B2018_radem,B2018_avs,B2018_evState,B2018_binaryFlag,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,iso_koi_prad,iso_semi_major_axis,iso_koi_teq,q,vec2D
8395660,13.2353,0.0235,11.431,0.018000000000000002,2.2523,0.0303,-0.08800000000000001,0.15,0.9974,0,nan,nan,0.986,0.066,-0.068,5873.3,107.9,-106.1,4.399,0.038,-0.042,-0.092,0.138,-0.14,1.036,0.024,-0.023,-0.056,-1.019,-1.022,0.063,-1.084,-1.125,4.63,nan,3.42,-2.66,443.0,9.2,-9.2,0.095,1.0,9.85,60.012,47.72,41.477,24.1936916016896,35.014423370376704,0.07733218161840201,-6.07851033012566,0.6964401361526049,0.12723784296523402,300.864006037,44.337549741269996,2.2223,0.0303,7.935,0.044,-0.7609999999999999,0.046,0.8736,0.7467,1458.931,1458.665,5860,117,444.264,5.997000000000001,5.855,1.0490000000000002,0.046,0.044,0.173,0,,CONFIRMED,CANDIDATE,1.0,13.57078281,1.585e-05,-1.585e-05,136.279194,0.000957,-0.000957,0.866,0.015,-0.621,3.3539,0.0489,-0.0489,511.7,6.3,-6.3,2.64,0.4,-0.27,785.0,nan,nan,89.61,38.12,-22.92,88.4,2.7016785941894903,0.11082301308295,792.054185456866,0.745907391575309,16.77595083600041
8395660,13.2353,0.0235,11.431,0.018000000000000002,2.2523,0.0303,-0.08800000000000001,0.15,0.9974,0,nan,nan,0.986,0.066,-0.068,5873.3,107.9,-106.1,4.399,0.038,-0.042,-0.092,0.138,-0.14,1.036,0.024,-0.023,-0.056,-1.019,-1.022,0.063,-1.084,-1.125,4.63,nan,3.42,-2.66,443.0,9.2,-9.2,0.095,1.0,9.85,60.012,47.72,41.477,24.1936916016896,35.014423370376704,0.07733218161840201,-6.07851033012566,0.6964401361526049,0.12723784296523402,300.864006037,44.337549741269996,2.2223,0.0303,7.935,0.044,-0.7609999999999999,0.046,0.8736,0.7467,1458.931,1458.665,5860,117,444.264,5.997000000000001,5.855,1.0490000000000002,0.046,0.044,0.173,0,,CONFIRMED,CANDIDATE,0.998,43.84439721,9.613e-05,-9.613e-05,151.93538,0.00192,-0.00192,0.852,0.039,-0.585,6.8020000000000005,0.119,-0.119,615.2,7.7,-7.7,2.87,0.43,-0.3,531.0,nan,nan,18.77,7.98,-4.8,83.7,2.93062291541368,0.24219736993852306,535.778347883078,0.745907391575309,16.77595083600041
8395660,13.2353,0.0235,11.431,0.018000000000000002,2.2523,0.0303,-0.08800000000000001,0.15,0.9974,0,nan,nan,0.986,0.066,-0.068,5873.3,107.9,-106.1,4.399,0.038,-0.042,-0.092,0.138,-0.14,1.036,0.024,-0.023,-0.056,-1.019,-1.022,0.063,-1.084,-1.125,4.63,nan,3.42,-2.66,443.0,9.2,-9.2,0.095,1.0,9.85,60.012,47.72,41.477,24.1936916016896,35.014423370376704,0.07733218161840201,-6.07851033012566,0.6964401361526049,0.12723784296523402,300.864006037,44.337549741269996,2.2223,0.0303,7.935,0.044,-0.7609999999999999,0.046,0.8736,0.7467,1458.931,1458.665,5860,117,444.264,5.997000000000001,5.855,1.0490000000000002,0.046,0.044,0.173,0,,CONFIRMED,CANDIDATE,0.95,6.1648760000000005,4.635e-05,-4.635e-05,135.63916,0.00661,-0.00661,0.6459999999999999,0.32299999999999995,-0.43,3.262,0.18600000000000005,-0.18600000000000005,55.8,4.3,-4.3,0.79,0.13,-0.08,1021.0,nan,nan,256.35,109.03,-65.57,14.4,0.8127184394098559,0.065490190057045,1030.34280972879,0.745907391575309,16.77595083600041
8395660,13.2353,0.0235,11.431,0.018000000000000002,2.2523,0.0303,-0.08800000000000001,0.15,0.9974,0,nan,nan,0.986,0.066,-0.068,5873.3,107.9,-106.1,4.399,0.038,-0.042,-0.092,0.138,-0.14,1.036,0.024,-0.023,-0.056,-1.019,-1.022,0.063,-1.084,-1.125,4.63,nan,3.42,-2.66,443.0,9.2,-9.2,0.095,1.0,9.85,60.012,47.72,41.477,24.1936916016896,35.014423370376704,0.07733218161840201,-6.07851033012566,0.6964401361526049,0.12723784296523402,300.864006037,44.337549741269996,2.2223,0.0303,7.935,0.044,-0.7609999999999999,0.046,0.8736,0.7467,1458.931,1458.665,5860,117,444.264,5.997000000000001,5.855,1.0490000000000002,0.046,0.044,0.173,0,,CONFIRMED,CANDIDATE,0.952,23.9800854,0.0002003,-0.0002003,147.537,0.00647,-0.00647,0.95,0.004,-0.66,5.351,0.177,-0.177,104.0,6.5,-6.5,1.31,0.2,-0.13,649.0,nan,nan,41.94,17.84,-10.73,17.1,1.3423640630908895,0.161979667806105,655.148299519185,0.745907391575309,16.77595083600041
8397947,16.0464,0.0203,13.735,0.046,0.6149,0.0315,-0.18,0.15,0.9943,0,nan,nan,1.139,0.087,-0.081,6311.9,214.6,-152.1,4.298,0.043,-0.047,-0.199,0.155,-0.151,1.259,0.032,-0.051,-0.242,-1.111,-1.158,0.355,-0.49,-0.613,2.59,nan,1.94,-1.61,1565.2,40.9,-70.2,0.855,1.0,5.29,343.9290000000001,266.381,212.926,26.365501188369798,31.1921097112258,-17.320531549154698,-44.02092209014871,0.325247854291136,0.686853337672635,301.57853155666,44.31216390247,0.5849,0.0315,-1.079,0.063,-2.7880000000000003,0.053,0.8724,0.7390000000000001,1238.002,1238.002,6073,121,1638.031,88.271,79.898,1.369,0.123,0.104,0.919,0,,CANDIDATE,CANDIDATE,0.866,3.38080537,3.232e-05,-3.232e-05,133.94842,0.00894,-0.00894,0.067,0.386,-0.067,3.275,0.21,-0.21,200.9,19.1,-19.1,1.69,0.28,-0.18,1362.0,nan,nan,814.73,352.58,-197.75,11.6,1.7782492746586,0.046038631220037006,1455.85988985093,0.6755470597673779,23.044867880607857
8397947,16.0464,0.0203,13.735,0.046,0.6149,0.0315,-0.18,0.15,0.9943,0,nan,nan,1.139,0.087,-0.081,6311.9,214.6,-152.1,4.298,0.043,-0.047,-0.199,0.155,-0.151,1.259,0.032,-0.051,-0.242,-1.111,-1.158,0.355,-0.49,-0.613,2.59,nan,1.94,-1.61,1565.2,40.9,-70.2,0.855,1.0,5.29,343.9290000000001,266.381,212.926,26.365501188369798,31.1921097112258,-17.320531549154698,-44.02092209014871,0.325247854291136,0.686853337672635,301.57853155666,44.31216390247,0.5849,0.0315,-1.079,0.063,-2.7880000000000003,0.053,0.8724,0.7390000000000001,1238.002,1238.002,6073,121,1638.031,88.271,79.898,1.369,0.123,0.104,0.919,0,,FALSE POSITIVE,FALSE POSITIVE,0.18600000000000005,39.0930875,0.0008834,-0.0008834,147.6774,0.0203,-0.0203,0.862,0.106,-0.6579999999999999,5.687,0.461,-0.461,476.3,49.0,-49.0,2.99,0.5,-0.31,602.0,nan,nan,31.11,13.47,-7.55,10.1,3.15358068910804,0.23541941225294105,643.812859490455,0.6755470597673779,23.044867880607857
8410727,14.2305,0.02,12.627,0.019,1.0552,0.0142,0.155,0.15,0.9513,0,nan,nan,1.22,0.046,-0.063,6221.2,118.1,-105.2,4.338,0.023,-0.034,0.114,0.131,-0.139,1.237,0.027000000000000003,-0.027000000000000003,-0.194,-1.339,-1.222,0.315,-0.748,-0.913,1.33,nan,1.32,-0.83,945.2,21.9,-19.6,0.18600000000000005,1.0,5.13,93.438,73.133,62.838,26.5404212565386,41.8312304644174,-6.60716742972552,-18.670334205192894,0.6775442804609699,0.593896711400026,282.20012072579,44.42227948531,1.0252,0.0142,2.46,0.027000000000000003,1.335,0.028,0.8735,0.7869,1458.931,1458.931,6099,122,948.206,12.800999999999998,12.497,1.252,0.055,0.052000000000000005,0.103,0,,CONFIRMED,CANDIDATE,1.0,11.47609015,5.083e-05,-5.083e-05,135.39622,0.00365,-0.00365,0.755,0.011,-0.5429999999999999,5.046,0.111,-0.111,182.3,7.1,-7.1,2.07,0.37,-0.37,984.0,nan,nan,221.34,111.44,-84.71,27.7,1.8111314373716296,0.106393956573516,935.6390538854221,0.8023992357834463,12.572756135323546
8410727,14.2305,0.02,12.627,0.019,1.0552,0.0142,0.155,0.15,0.9513,0,nan,nan,1.22,0.046,-0.063,6221.2,118.1,-105.2,4.338,0.023,-0.034,0.114,0.131,-0.139,1.237,0.027000000000000003,-0.027000000000000003,-0.194,-1.339,-1.222,0.315,-0.748,-0.913,1.33,nan,1.32,-0.83,945.2,21.9,-19.6,0.18600000000000005,1.0,5.13,93.438,73.133,62.838,26.5404212565386,41.8312304644174,-6.60716742972552,-18.670334205192894,0.6775442804609699,0.593896711400026,282.20012072579,44.42227948531,1.0252,0.0142,2.46,0.027000000000000003,1.335,0.028,0.8735,0.7869,1458.931,1458.931,6099,122,948.206,12.800999999999998,12.497,1.252,0.055,0.052000000000000005,0.103,0,,CONFIRMED,CANDIDATE,0.998,25.2630467,0.0003312,-0.0003312,134.18397,0.00999,-0.00999,0.743,0.215,-0.507,6.22,0.293,-0.293,125.5,9.4,-9.4,1.71,0.3,-0.31,756.0,nan,nan,77.24,38.89,-29.56,14.3,1.49567101119456,0.180043788234791,719.246487860981,0.8023992357834463,12.572756135323546
8415200,14.2287,0.02,12.305,0.023,1.2304,0.0163,-0.023,0.15,1.043,0,nan,nan,1.051,0.07200000000000001,-0.07400000000000001,5899.7,115.1,-109.6,4.249,0.039,-0.042,-0.023,0.168,-0.127,1.27,0.031,-0.031,-0.294,-1.24,-1.259,0.248,-0.8809999999999999,-0.923,6.15,nan,2.53,-2.11,810.1,18.2,-17.3,0.217,1.0,8.06,71.376,53.363,40.689,26.3710444926794,40.4517051020613,-4.45472493661666,-16.1425402958133,0.0079398217189,0.351397496873319,284.67538573506,44.4177224699,1.2004,0.0163,-1.075,0.031,-7.687,0.031,0.8736,0.7853,1458.931,1458.931,5597,112,813.189,10.805,10.554,1.3159999999999998,0.059,0.055,0.175,0,,CONFIRMED,CANDIDATE,0.989,4.52158614,2.29e-05,-2.29e-05,133.21804,0.00385,-0.00385,0.203,0.251,-0.203,3.4702,0.0988,-0.0988,106.2,4.7,-4.7,1.31,0.21,-0.24,1214.0,nan,nan,513.68,211.55,-192.64,26.2,1.29287240510497,0.054407966362399,1257.2115144550098,0.4067637432794634,29.901616320301677
8415863,13.2947,0.0238,11.199000000000002,0.018000000000000002,2.5737,0.0241,-0.008,0.15,0.9576,0,nan,nan,0.897,0.066,-0.056,5494.0,103.9,-96.0,4.351,0.042,-0.039,0.027000000000000003,0.138,-0.14,1.043,0.023,-0.023,-0.108,-1.027,-1.11,-0.046,-1.223,-1.274,11.72,nan,3.98,-4.16,387.4,7.3,-7.1,0.031,1.0,15.13,47.778,37.675,29.52,23.6128353596487,34.283807704246605,0.7337515115766708,-5.17688090831922,0.5472115308630731,0.8073916722378529,285.05153065216,44.48517695181,2.5437,0.0241,7.327000000000001,0.048,12.075,0.045,0.8556,0.843,1458.931,1458.931,5927,207,388.659,3.635,3.5780000000000003,1.01,0.075,0.068,0.087,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,27.533803401999997,5.59e-07,-5.59e-07,147.24100090000005,1.67e-05,-1.67e-05,0.908,0.023,-0.006,3.96227,0.0029100000000000003,-0.0029100000000000003,48152.7,5.0,-5.0,50.02,12.3,-18.47,777.0,nan,nan,85.95,65.69,-56.38,5446.9,32.3492069487308,0.17209807047284198,596.5551737346041,0.8596901289620563,26.012469699132037
8416523,15.6909,0.0202,12.821,0.026,1.8491,0.0212,nan,nan,1.0482,0,nan,nan,0.7659999999999999,0.036000000000000004,-0.041,4869.7,85.8,-76.9,4.575,0.025,-0.029,-0.031,0.113,-0.112,0.746,0.015,-0.015,0.262,-0.8740000000000001,-0.865,-0.5479999999999999,-1.679,-1.732,7.45,*,7.07,-5.14,540.9,11.3,-11.3,0.124,1.0,25.68,124.098,93.053,69.913,25.6664950251166,36.8071887078023,-2.42806241168245,-9.27090055356844,0.3693487675519671,0.217751222932051,285.41065492935,44.41223180822001,1.8191,0.0212,2.7060000000000004,0.04,-0.482,0.042,0.8735,0.3416,1458.931,1458.686,4884,98,541.0369999999998,6.21,6.0870000000000015,0.7440000000000001,0.033,0.031,0.097,0,,CONFIRMED,CANDIDATE,0.996,0.34184201700000005,2.28e-07,-2.28e-07,131.660336,0.000545,-0.000545,0.957,0.115,-0.721,1.1554,0.0417,-0.0417,285.6,5.3,-5.3,1.72,0.2,-0.14,2023.0,nan,nan,3991.16,1597.04,-949.26,70.1,1.71350993988805,0.008754424469914,1982.73936291531,0.3777791690635856,7.045767032415656
8423903,13.5545,0.02,12.247,0.019,0.7228,0.0132,-0.134,0.15,1.0117,0,nan,nan,1.433,0.069,-0.076,6575.9,130.7,-125.1,3.95,0.032,-0.032,-0.106,0.124,-0.14,2.091,0.055,-0.055,-0.81,-1.82,-1.838,0.87,-0.231,-0.274,2.0,nan,0.52,-0.29,1378.8,34.1,-33.7,0.124,1.0,2.56,73.24,58.47,49.492,22.134591498347607,35.0429907689542,-6.44311141090696,-29.7827625907905,0.07901990998389799,0.022350411606102,289.23047441547,44.41247789857,0.6928,0.0132,-0.6859999999999999,0.025,-4.467,0.024,0.8734,0.5167,1458.931,1457.0510000000004,6831,239,1384.789,25.504,24.664,2.066,0.157,0.14300000000000002,0.14800000000000002,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.4964346,0.0002213,-0.0002213,132.0358,0.0143,-0.0143,1.17,0.078,-0.085,84.32,1.2,-1.2,271.7,2.5,-2.5,55.34,10.84,-25.3,1397.0,nan,nan,899.44,536.52,-676.12,141.5,42.3387035948637,0.118815707738937,1216.7548747189999,0.2153948782813984,29.637248489974628
8426567,15.2578,0.0201,12.289,0.019,2.3695,0.0174,nan,nan,0.975,0,nan,nan,0.767,0.035,-0.041,4869.4,88.5,-78.5,4.574,0.025,-0.028,-0.03,0.115,-0.112,0.747,0.013,-0.013,0.262,-0.8909999999999999,-0.885,-0.547,-1.712,-1.754,7.45,*,7.07,-5.14,422.0,7.4,-7.3,0.217,1.0,25.59,188.986,175.313,168.75400000000005,25.227811117465606,36.8016685128488,-1.28638586258484,-6.83358553689494,0.196210695613424,0.7640969307991842,290.2481023098701,44.43529347728,2.3395,0.0174,1.808,0.034,10.505,0.034,0.8736,0.8524,1458.931,1458.931,5016,176,422.102,3.089,3.053,0.7290000000000001,0.054000000000000006,0.049,0.133,0,,CONFIRMED,CANDIDATE,1.0,18.93055119,7.549e-05,-7.549e-05,143.25058,0.00316,-0.00316,0.583,0.369,-0.37,3.372,0.102,-0.102,684.0,29.4,-29.4,4.41,2.25,-2.25,766.0,nan,nan,81.42,129.57,-64.05,26.2,2.00245368219376,0.12724527838241198,520.382546553808,0.7954447392503164,21.323399986415517
8429014,13.7368,0.02,12.428,0.019,0.8625,0.0144,-0.038,0.15,1.0799,0,nan,nan,1.354,0.065,-0.05,6637.8,145.0,-127.8,4.158,0.032,-0.03,-0.006999999999999999,0.157,-0.16,1.601,0.043,-0.041,-0.487,-1.476,-1.545,0.657,-0.488,-0.453,1.8,nan,0.45,-0.52,1155.4,27.6,-26.8,0.155,1.0,3.27,153.44899999999996,157.121,148.498,20.4461573837141,31.354523873421893,-7.86900326772744,-26.8797579961729,0.889795874486994,0.000108114697006,291.17379486892,44.44975274522,0.8325,0.0144,1.813,0.026,-4.721,0.027000000000000003,0.8732,0.815,1458.931,1458.297,6883,241,1160.365,19.505,18.921,1.584,0.12,0.109,0.146,0,,FALSE POSITIVE,FALSE POSITIVE,0.001,9.72869627,9.136e-05,-9.136e-05,140.71571,0.00836,-0.00836,1.274,37.85,-0.403,5.627999999999999,0.41,-0.41,252.2,16.0,-16.0,42.47,15.72,-5.25,1126.0,nan,nan,379.75,405.32,-130.48,19.1,50.275294701525496,0.09866816091925,1179.34024702191,0.9015027492056954,27.79236123233881
8429450,13.3168,0.0239,11.991,0.019,0.6862,0.0188,0.126,0.15,1.0523,0,nan,nan,1.722,0.076,-0.083,6825.4,143.4,-143.6,3.895,0.033,-0.036000000000000004,0.129,0.159,-0.158,2.438,0.083,-0.081,-0.933,-1.882,-1.913,1.067,0.038,-0.006999999999999999,1.2,nan,0.19,-0.17,1449.0,48.1,-45.0,0.31,1.0,1.75,482.081,456.704,424.15,21.911190723285998,35.0208622455046,-9.24841977858829,-33.4871586804597,0.776398326918004,0.131533933019001,291.31609039387,44.46271774729,0.6562,0.0188,-3.635,0.032,-5.273,0.037000000000000005,0.7662,0.3836,1458.931,1458.195,6884,241,1460.3570000000002,40.789,38.733,2.4730000000000003,0.196,0.17800000000000002,0.234,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.352576807,1.56e-07,-1.56e-07,132.0374311,9.52e-05,-9.52e-05,0.616,0.014,-0.014,5.49531,0.00583,-0.00583,317484.0,255.0,-255.0,161.02,32.59,-76.03,2866.0,nan,nan,15932.27,10104.48,-12184.18,1365.1,162.974624189524,0.028689306825897005,2775.1901090820397,0.5608286991294135,44.23984187475328
8430053,13.9343,0.02,12.365,0.026,0.9961,0.017,0.21,0.15,1.0972,0,nan,nan,1.262,0.051,-0.068,6073.7,123.4,-112.6,4.194,0.028,-0.04,0.206,0.14,-0.179,1.481,0.044,-0.038,-0.417,-1.462,-1.364,0.431,-0.645,-0.754,3.04,nan,1.12,-0.85,998.8,27.1,-24.3,0.031,1.0,4.82,82.303,67.685,62.265,26.0762219685361,38.5198563549125,-6.16139844159079,-20.930793768571306,0.762928961718221,0.535205298262973,291.53917349110003,44.44701537193,0.9661,0.017,-5.31,0.03,-8.467,0.033,0.8734,0.8558,1458.931,1458.931,6245,125,1004.805,17.274,16.744,1.49,0.069,0.066,0.261,0,,CANDIDATE,CANDIDATE,0.997,15.9513866,0.0001556,-0.0001556,146.45425,0.00792,-0.00792,0.197,0.255,-0.197,2.285,0.223,-0.223,99.2,12.7,-12.7,1.17,0.42,-0.13,849.0,nan,nan,123.03,121.95,-38.79,9.2,1.48780278719368,0.134014912620354,890.557796743721,0.8505874300251991,47.55849725329832
8443812,15.8668,0.0202,13.27,0.031,0.9508,0.0254,nan,nan,1.087,0,nan,nan,0.89,0.063,-0.048,5432.3,115.7,-97.9,4.292,0.045,-0.04,0.066,0.133,-0.159,1.11,0.039,-0.039,-0.193,-1.045,-1.131,-0.012,-1.008,-1.079,14.18,nan,3.42,-4.04,1045.5,35.7,-35.3,0.416,1.0,15.95,157.112,118.074,93.542,24.7423333757695,35.94322640248789,-7.5507270859103786,-22.779932281641504,0.699480619636427,0.107606993383216,296.38423569976004,44.43338932334001,0.9208,0.0254,1.895,0.047,-5.176,0.047,0.8736,0.8229,1458.931,1458.931,5475,192,1054.067,28.697,27.285,1.122,0.09,0.081,0.251,0,,CANDIDATE,CANDIDATE,0.888,8.361373200000001,0.0001308,-0.0001308,139.2515,0.0143,-0.0143,0.067,0.405,-0.067,3.649,0.38,-0.38,104.7,13.2,-13.2,0.79,0.12,-0.09,793.0,nan,nan,93.31,46.67,-29.43,9.5,1.1337441601730902,0.077550176333063,906.48714218045,0.8765034996031694,27.478774204962765
8453214,16.6845,0.0207,12.793,0.025,2.0418,0.0281,nan,nan,0.9885,0,nan,nan,0.727,0.032,-0.028,4588.3,83.9,-80.8,4.585,0.024,-0.022,0.076,0.117,-0.111,0.718,0.015,-0.015,0.29100000000000004,-0.865,-0.914,-0.685,-1.793,-1.823,10.59,*,6.12,-6.63,486.8,10.6,-10.4,0.5579999999999999,1.0,33.15,296.026,244.472,220.198,24.0020537254991,35.5805238841421,-0.178526143136785,-7.77662353865245,0.8084408531118779,0.226180126211952,298.80368102625,44.41739162141,2.0118,0.0281,8.158999999999999,0.055,0.115,0.053,0.8723,0.7439,1238.002,1238.002,4403,154,490.077,6.77,6.605,0.7490000000000001,0.057,0.052000000000000005,0.508,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.77676732,1.583e-05,-1.583e-05,131.5416,0.00256,-0.00256,1.273,9.941,-0.212,6.822,0.105,-0.105,5794.8,86.9,-86.9,26.2,1.87,-2.56,670.0,nan,nan,47.55,15.07,-14.48,74.1,29.1367600329565,0.05665467715539,720.450175261466,0.8517202834458413,18.94284521724007
8458207,14.3439,0.02,12.415,0.026,1.0704,0.0175,nan,nan,1.0086,0,nan,nan,1.167,0.07200000000000001,-0.087,6134.5,141.9,-132.8,4.228,0.033,-0.039,-0.025,0.165,-0.154,1.371,0.031,-0.034,-0.35100000000000003,-1.33,-1.374,0.38,-0.631,-0.677,3.54,nan,1.92,-1.27,931.7,21.3,-23.0,0.424,1.0,5.47,203.888,228.805,280.521,25.5045873184583,36.5842641063536,-5.3527722271996785,-19.5989202152745,0.212462177474307,0.569098734468196,300.0915270965,44.414798871920006,1.0404,0.0175,-2.364,0.031,0.268,0.032,0.8702,0.6113,1458.931,1458.931,6207,217,935.001,15.385,14.936,1.389,0.106,0.096,0.58,0,,FALSE POSITIVE,FALSE POSITIVE,0.018000000000000002,3.530164642,5.82e-07,-5.82e-07,134.77535,0.000136,-0.000136,0.019,0.16,-0.019,4.11466,0.00974,-0.00974,69923.0,118.0,-118.0,35.71,11.27,-7.52,1465.0,nan,nan,1086.97,1004.72,-501.78,731.2,36.3877218336966,0.047769933997024,1449.53392946025,0.8021888602723486,10.535441340607822
8459663,16.8883,0.0209,13.452,0.044,1.5689,0.0319,nan,nan,0.9925,0,nan,nan,0.705,0.031,-0.03,4577.4,84.7,-80.1,4.6110000000000015,0.021,-0.024,-0.03,0.111,-0.112,0.687,0.018000000000000002,-0.019,0.333,-0.809,-0.815,-0.727,-1.7480000000000002,-1.785,7.82,*,7.15,-5.47,639.0,18.7,-18.5,0.229,1.0,34.01,443.624,365.345,326.319,26.9530305661772,37.7063786540554,-2.62409493982921,-11.7235146937552,0.316339787141504,0.508377161857295,300.48820176064,44.46066982704001,1.5389,0.0319,1.916,0.062,2.417,0.064,0.8746,0.8703,1420.672,1420.672,4758,95,638.273,13.126,12.642,0.672,0.034,0.032,0.245,0,,CONFIRMED,CANDIDATE,0.976,174.510276,0.002148,-0.002148,201.47056,0.00966,-0.00966,0.024,0.413,-0.024,6.689,0.345,-0.345,1530.0,115.0,-115.0,1.74,0.14,-0.2,186.0,nan,nan,0.28,0.09,-0.09,14.8,2.6368292013609103,0.543932185947259,226.899042219319,0.5207829218687435,9.318383320385118
8463346,16.9244,0.0209,13.333,0.036000000000000004,1.7009999999999998,0.0437,-0.08800000000000001,0.15,0.9338,0,nan,nan,0.69,0.03,-0.028,4606.9,88.8,-83.9,4.618,0.022,-0.025,-0.12,0.113,-0.11,0.674,0.019,-0.019,0.349,-0.7709999999999999,-0.78,-0.732,-1.759,-1.781,7.82,*,7.17,-5.48,589.5,18.3,-17.8,0.433,1.0,34.01,447.557,347.782,285.478,26.3743925564256,37.2301880394221,-2.21880324078455,-10.750181002068,0.660891326979933,0.408612663017073,301.72077749316,44.41208556052,1.671,0.0437,5.362,0.08,1.5730000000000002,0.07,0.8736,0.8371,1458.931,1458.931,4734,95,589.2230000000002,15.413,14.687,0.657,0.034,0.032,0.203,0,,CONFIRMED,CANDIDATE,0.982,16.79716262,9.549e-05,-9.549e-05,134.0417,0.00451,-0.00451,0.899,0.037000000000000005,-0.636,3.83,0.119,-0.119,1023.8,54.2,-54.2,2.75,0.13,-0.12,503.0,nan,nan,15.19,2.6,-2.25,21.2,2.6550100508301897,0.113424802091155,495.32759826285,0.6795588299233828,15.571406613671217
8463346,16.9244,0.0209,13.333,0.036000000000000004,1.7009999999999998,0.0437,-0.08800000000000001,0.15,0.9338,0,nan,nan,0.69,0.03,-0.028,4606.9,88.8,-83.9,4.618,0.022,-0.025,-0.12,0.113,-0.11,0.674,0.019,-0.019,0.349,-0.7709999999999999,-0.78,-0.732,-1.759,-1.781,7.82,*,7.17,-5.48,589.5,18.3,-17.8,0.433,1.0,34.01,447.557,347.782,285.478,26.3743925564256,37.2301880394221,-2.21880324078455,-10.750181002068,0.660891326979933,0.408612663017073,301.72077749316,44.41208556052,1.671,0.0437,5.362,0.08,1.5730000000000002,0.07,0.8736,0.8371,1458.931,1458.931,4734,95,589.2230000000002,15.413,14.687,0.657,0.034,0.032,0.203,0,,CONFIRMED,CANDIDATE,0.997,64.0019669,0.0006215,-0.0006215,132.61779,0.00688,-0.00688,0.701,0.013,-0.526,4.724,0.231,-0.231,1112.5,83.9,-83.9,2.48,0.12,-0.11,322.0,nan,nan,2.55,0.44,-0.38,14.2,2.39630206033145,0.276702421336619,317.131996492687,0.6795588299233828,15.571406613671217
8487748,16.5892,0.0206,12.798,0.025,2.1923,0.0261,nan,nan,1.0845,0,nan,nan,0.688,0.027000000000000003,-0.024,4400.9,75.7,-71.2,4.613,0.021,-0.019,0.055,0.114,-0.111,0.6759999999999999,0.013,-0.013,0.344,-0.862,-0.904,-0.809,-1.951,-1.994,9.91,*,6.51,-6.54,454.3,9.5,-9.1,0.18600000000000005,1.0,39.16,249.386,200.743,171.90099999999995,23.6449744467986,36.3429937397306,-0.8279026568969821,-6.99332781884712,0.129588761751888,0.25878269735372605,288.90912658773,44.59185622585,2.1623,0.0261,1.02,0.048,1.1,0.05,0.8727,0.6707,1458.931,1458.931,4299,150,456.359,5.442,5.33,0.703,0.053,0.048,0.081,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.061934313,1.511e-06,-1.511e-06,131.72596,0.00119,-0.00119,1.218,0.926,-0.064,3.194,0.0601,-0.0601,607.0,10.4,-10.4,15.14,1.18,-1.58,1104.0,nan,nan,352.77,102.98,-105.26,70.0,18.0607306431069,0.017983006338608998,1190.12206594495,0.2769926208131033,3.243457543180043
